club_id,season,Y_margin_sum,n_sales_Y,spend_sum,n_buys,n_sales_tot,n_costzero,costzero_share
7971,2010,0.0,0.0,5800000.0,3.0,1.0,0.0,0.0
8024,2015,250000.0,1.0,0.0,0.0,2.0,0.0,0.0
8024,2016,-2100000.0,1.0,0.0,0.0,1.0,0.0,0.0
8970,2015,175000.0,1.0,400000.0,1.0,1.0,0.0,0.0
8970,2018,225000.0,2.0,8760000.0,9.0,2.0,2.0,1.0
11300,2010,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12321,2017,0.0,0.0,8750000.0,3.0,0.0,0.0,0.0
12321,2018,-7700000.0,3.0,10200000.0,3.0,3.0,1.0,0.3333333333333333
14171,2011,0.0,0.0,1850000.0,3.0,0.0,0.0,0.0
14171,2012,0.0,0.0,1600000.0,2.0,0.0,0.0,0.0
14171,2013,6950000.0,5.0,2600000.0,3.0,5.0,1.0,0.2
14171,2014,2750000.0,1.0,2250000.0,2.0,1.0,1.0,1.0
16795,2011,0.0,0.0,11290000.0,7.0,0.0,0.0,0.0
16795,2012,3850000.0,3.0,12170000.0,7.0,3.0,0.0,0.0
16795,2013,-11500000.0,3.0,5980000.0,3.0,3.0,1.0,0.3333333333333333
16795,2014,-20500000.0,3.0,7083000.0,4.0,4.0,0.0,0.0
16795,2015,2620000.0,4.0,3250000.0,3.0,4.0,1.0,0.25
16795,2016,9900000.0,3.0,11580000.0,5.0,3.0,0.0,0.0
16795,2019,100000.0,1.0,10750000.0,5.0,1.0,1.0,1.0
16795,2020,0.0,0.0,20500000.0,5.0,0.0,0.0,0.0
16795,2021,-500000.0,2.0,4500000.0,1.0,2.0,0.0,0.0
23826,2016,0.0,0.0,94150000.0,7.0,0.0,0.0,0.0
23826,2017,14400000.0,2.0,63000000.0,5.0,3.0,0.0,0.0
23826,2018,22075000.0,8.0,64630000.0,5.0,8.0,2.0,0.25
23826,2019,-11950000.0,4.0,73350000.0,6.0,4.0,2.0,0.5
23826,2020,-2000000.0,1.0,54000000.0,5.0,1.0,0.0,0.0
23826,2021,-28000000.0,5.0,107620000.0,7.0,5.0,1.0,0.2
